source,task,category,ability,answer,pred,raw,correct
ToMBench,Unexpected Outcome Test,Belief,Belief: Sequence false beliefs,B,C,[C],0
ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,C,C,[[C]],1
ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,C,A,"[[A]]
The explanation for this answer is as follows:",0
ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,A,B,[B],0
ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,C,B,[[B]],0
ToMBench,Strange Story Task,Intention,Intention: Intentions explanations,C,C,[[C]],1
ToMBench,False Belief Task,Belief,Belief: Location false beliefs,B,B,[[B]],1
ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,A,A,[[A]],1
ToMBench,False Belief Task,Belief,Belief: Content false beliefs,B,B,[[B]],1
ToMBench,False Belief Task,Belief,Belief: Content false beliefs,C,C,[[C]],1
ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,D,D,[[D]],1
ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,D,C,"[[C]]
The explanation for this answer is as follows:",0
ToMBench,Strange Story Task,Non-Literal Communication,Non-Literal Communication: Involuntary lies,B,A,[[A]],0
ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,A,A,[[A]],1
ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,A,B,[[B]],0
ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,A,[[A]],0
ToMBench,Unexpected Outcome Test,Emotion,Emotion: Typical emotional reactions,B,C,[[C]],0
ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,B,[[B]],1
ToMBench,Hidden Emotions,Emotion,Emotion: Hidden emotions,A,B,[[B]],0
ToMBench,Persuasion Story Task,Desire,Desire: Desires influence on actions,B,B,[[B]],1
ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,C,C,[[C]],1
ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,B,B,"[[B]]
The story clearly states that the label on the",1
ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,B,[[B]],1
