item_id,source,task,category,ability,answer,split
d8b54b39e50d39e3,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
d8b12625764426c4,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,B,train
9af3f53a12f0763b,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Typical emotional reactions,D,train
c2d799fe9eeb05db,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,B,train
7bb1a9495cde23f3,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,B,train
6cd34728404d201e,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,A,train
35a30016bd0477de,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,D,train
92abb4ddee4d91fb,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,C,train
59b48883131cd43b,ToMBench,Multiple Desires,Desire,Desire: Multiple desires,A,train
c477a13014444445,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: White lies,B,train
dd34bc0500391396,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,B,train
986152865a23ed55,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,B,train
46ee98c23d4d8ab8,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,C,train
afdb3487e634018e,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Atypical emotional reactions,A,train
e1866eb63a072d85,ToMBench,Persuasion Story Task,Desire,Desire: Desires influence on actions,C,train
130efc394f506464,ToMBench,Hinting Task Test,Intention,Intention: Intentions explanations,C,train
3a3b1fe75599345d,ToMBench,Hinting Task Test,Intention,Intention: Intentions explanations,A,train
0a949a0544a922ae,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,C,train
9b39c66043934136,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
9a07801e6238b914,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,D,train
bf73abc3969ded75,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,A,train
8098f0c5e36fb8c7,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,C,train
2739a60fb3debc65,ToMBench,Strange Story Task,Intention,Intention: Intentions explanations,B,train
1af4429a4b2cca4e,ToMBench,Persuasion Story Task,Desire,Desire: Desires influence on actions,D,train
712919985caa4c4c,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,A,train
869ff77797d51ced,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,B,train
dc90698dd54caed6,ToMBench,Hidden Emotions,Emotion,Emotion: Hidden emotions,A,train
76fe1e9457b44168,ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,B,train
1ac37277b96905d2,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
5f71fae1f18a5b18,ToMBench,Hinting Task Test,Intention,Intention: Intentions explanations,D,train
8ca88160be4f8425,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,A,train
12d466decfeda5e1,ToMBench,Strange Story Task,Belief,Belief: Identity false beliefs,C,train
8f61eef496ae68bb,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,A,train
54d823b476dfad8c,ToMBench,Completion of Failed Actions,Intention,Intention: Completion of failed actions,D,train
12d04aca8ba60b1c,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Atypical emotional reactions,C,train
b3136ae64e1016b0,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Typical emotional reactions,B,train
9edbcdbfe579e1c1,ToMBench,Unexpected Outcome Test,Belief,Belief: Sequence false beliefs,C,train
698591e8e3d6fc8a,ToMBench,Discrepant Intentions,Intention,Intention: Discrepant intentions,C,train
f2a0a89a94ca1413,ToMBench,Strange Story Task,Belief,Belief: Beliefs based action/emotions,B,train
17976d2eebf213a7,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,A,train
73097d3a60034359,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: Egocentric lies,B,train
44a307087de2160a,ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,A,train
63124253a6f6ca4e,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,D,train
9ceecbef20e51552,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,D,train
478171dcab916f6d,ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,C,train
b31c4e93ce415866,ToMBench,Hinting Task Test,Intention,Intention: Intentions explanations,C,train
9a288291873ef7ae,ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,B,train
0a44bbc195107fc3,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
c4506a37dec77d6a,ToMBench,Knowledge-Attention Links,Knowledge,Knowledge: Knowledge-attention links,C,train
a4b394c92700d0a7,ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,A,train
8b3079deab8fc553,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,B,train
62024f6ff3a3209d,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,B,train
0d15d1a4a8f2c2d1,ToMBench,Unexpected Outcome Test,Belief,Belief: Sequence false beliefs,A,train
1cf75b5c5cd0198b,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
f7a500dd65c4fc47,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,A,train
bf61cc0b27dca980,ToMBench,Strange Story Task,Intention,Intention: Intentions explanations,C,train
63e4fbe117a123d2,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
95630c2a6758461e,ToMBench,Percepts-Knowledge Links,Knowledge,Knowledge: Percepts-knowledge links,B,train
f873d8a9f65d3985,ToMBench,Strange Story Task,Belief,Belief: Beliefs based action/emotions,D,train
cdffe1f985faa29c,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
d13a4ae2e857d838,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: White lies,B,train
791338bf367ce338,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: Humor,B,train
da4ab5b501fe2b70,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
f441f8f5edca67b8,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
0d70b2509893abb6,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,B,train
f765c0afb1cb5fec,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
94439190a53abf89,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,A,train
aa404e08f07bfa84,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,B,train
67d3618e3aa89c21,ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,B,train
7599add51ff9f64d,ToMBench,Knowledge-Attention Links,Knowledge,Knowledge: Knowledge-attention links,B,train
a39b076b554792ea,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Typical emotional reactions,A,train
b35bad01587c2679,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,A,train
d36f7ab0c9ab2e27,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,B,train
f7d4e891c77dbc25,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,A,train
11fbc14f5297ee87,ToMBench,Persuasion Story Task,Desire,Desire: Desires influence on actions,D,train
82235089d55173d5,ToMBench,Hinting Task Test,Intention,Intention: Intentions explanations,C,train
8b5719a20fd84632,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
7db08548a05586d3,ToMBench,Hidden Emotions,Emotion,Emotion: Hidden emotions,B,train
32168703e7b5efe3,ToMBench,Strange Story Task,Non-Literal Communication,Non-Literal Communication: Involuntary lies,D,train
ec2251bebf3cae94,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,A,train
c0794f294c26f19b,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
a25250871f6110fb,ToMBench,Unexpected Outcome Test,Belief,Belief: Sequence false beliefs,A,train
ee1b8734d27bdfd7,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,A,train
69c0ddd8a7b04027,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
a5ab6a1a94c4de5e,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,B,train
b62b3d3a7ec67eaa,ToMBench,Strange Story Task,Belief,Belief: Identity false beliefs,B,train
4d410b3a41de5bfa,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,C,train
759cc2779a9ccf0d,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,D,train
6ea3c451fcdcadfe,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,A,train
0574a0c8c9482a07,ToMBench,Hinting Task Test,Intention,Intention: Intentions explanations,C,train
4ccd65a947ebb869,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,C,train
c8c07ed418a47071,ToMBench,Discrepant Intentions,Intention,Intention: Discrepant intentions,D,train
c696a1a866ae3d6c,ToMBench,Hidden Emotions,Emotion,Emotion: Hidden emotions,B,train
f1663a70ec5ee4c9,ToMBench,Strange Story Task,Emotion,Emotion: Mixed emotions,A,train
027cd4a0a2f19da5,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,C,train
4ef892cbdd281e3c,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
14d2f698a78bea33,ToMBench,Unexpected Outcome Test,Belief,Belief: Sequence false beliefs,C,train
455e17e6967df34d,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
44db5341b23ccaa5,ToMBench,Strange Story Task,Intention,Intention: Intentions explanations,A,train
9c4056a3993a30c2,ToMBench,Strange Story Task,Belief,Belief: Identity false beliefs,A,train
7228ca69bd475305,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
3becf572299a6956,ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,C,train
1498ea5b0c933e70,ToMBench,Multiple Desires,Desire,Desire: Multiple desires,B,train
d312ae149c17af16,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,C,train
576a661822b53d11,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,D,train
5c547260fbaa40c2,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,D,train
2327e6348dddd9c3,ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,B,train
2604afa3429753ff,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
a8af4ce390d52b7e,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,A,train
c7c50fc7242d9d1c,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,A,train
852b781cc38e40df,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,B,train
8c44ecb179a73071,ToMBench,Percepts-Knowledge Links,Knowledge,Knowledge: Percepts-knowledge links,D,train
9d761d3788bceb07,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,C,train
78648ae1e6c31ac9,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,B,train
91de9173b778ac7e,ToMBench,Persuasion Story Task,Desire,Desire: Desires influence on actions,D,train
8c6ef51e93f83275,ToMBench,Strange Story Task,Belief,Belief: Identity false beliefs,D,train
6fbc0aefcff10716,ToMBench,Hinting Task Test,Non-Literal Communication,Non-Literal Communication: Irony/Sarcasm,B,train
b59dece5a42fa7d4,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,D,train
e9a0e597d761b74d,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
5349dd3e0ac7436d,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Typical emotional reactions,C,train
adcdd45577b6b3fd,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: White lies,D,train
dea946cbbb05a8d7,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,B,train
43c7b12f36455502,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: White lies,C,train
9842c5d6d87b136d,ToMBench,Strange Story Task,Belief,Belief: Beliefs based action/emotions,A,train
c8ce424c903dbc76,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,D,train
5841cea63cfd1c25,ToMBench,Persuasion Story Task,Desire,Desire: Desires influence on actions,C,train
7a7208ab072c34dc,ToMBench,Knowledge-Pretend Play Links,Knowledge,Knowledge: Knowledge-pretend play links,B,train
498053a3a0d21dbc,ToMBench,Knowledge-Pretend Play Links,Knowledge,Knowledge: Knowledge-pretend play links,B,train
43de6dc47590a7af,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,A,train
1c57c5a6a99d7d34,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,A,train
5cf58906740164ad,ToMBench,Strange Story Task,Belief,Belief: Beliefs based action/emotions,B,train
19cb0872332e4a72,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,D,train
a61682c5a907478e,ToMBench,Moral Emotions,Emotion,Emotion: Moral emotions,C,train
b76b857ad754c0f5,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Typical emotional reactions,C,train
59faab78085e4d7d,ToMBench,Strange Story Task,Emotion,Emotion: Mixed emotions,A,train
28206ed5d0e2a02d,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,C,train
63611cd901443b2c,ToMBench,Strange Story Task,Desire,Desire: Desire-action contradiction,A,train
d9e2fe479aa5db4c,ToMBench,Moral Emotions,Emotion,Emotion: Moral emotions,D,train
45c701c36b90a47c,ToMBench,Discrepant Intentions,Intention,Intention: Discrepant intentions,A,train
82393e0e966ba6fd,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Atypical emotional reactions,B,train
8b5c60de8a5152c4,ToMBench,Completion of Failed Actions,Intention,Intention: Completion of failed actions,A,train
e9815aef41d199fc,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
618a6225777844a3,ToMBench,Strange Story Task,Belief,Belief: Identity false beliefs,D,train
3c49654114080a71,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Typical emotional reactions,C,train
8cdae4c2be769fbd,ToMBench,Strange Story Task,Desire,Desire: Desire-action contradiction,A,train
fd06459019030d93,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,B,train
82339900a8ebe63b,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,A,train
865be69ae569a3d4,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,A,train
58958747cf8bdef9,ToMBench,Strange Story Task,Belief,Belief: Identity false beliefs,C,train
1b493bf2b71c1288,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,C,train
422d33533b743ae4,ToMBench,Hinting Task Test,Intention,Intention: Intentions explanations,A,train
c1d22c2680b37ddc,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
eb835791d5861a54,ToMBench,Unexpected Outcome Test,Belief,Belief: Sequence false beliefs,B,train
cb33092605c41706,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Typical emotional reactions,B,train
98fafa66e7721801,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,A,train
edbd6bdc1264824a,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,A,train
4a0cf38212a61def,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Atypical emotional reactions,D,train
e3c6833e7422e0d1,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
0b7ad57f6209a67a,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,A,train
a563dede90abf88d,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
1f3998a63f959848,ToMBench,Hinting Task Test,Intention,Intention: Intentions explanations,A,train
9e0681a57fb8e15b,ToMBench,Persuasion Story Task,Desire,Desire: Desires influence on emotions (beliefs),D,train
bf42a14906f296a9,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: White lies,B,train
fedd6bce57fa48f5,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,B,train
7d954cc51aa12a86,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,D,train
1efd9f30eb13b41c,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,C,train
5257a0985fd8a56a,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,C,train
3e2b7a5cea58efda,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Atypical emotional reactions,B,train
16c3b28b74a26dd9,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,B,train
438d78fdcbf5de6a,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,A,train
7fd8b41f77d74e5f,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Typical emotional reactions,C,train
656b977cc205bd3e,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
63edef7328d5d062,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,C,train
8f5adbf18162c063,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,D,train
da70030bbcf92917,ToMBench,Completion of Failed Actions,Intention,Intention: Completion of failed actions,D,train
4165f457af575db7,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
3395219c346ff0aa,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: Egocentric lies,A,train
48d121b7ab981f17,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,B,train
01fd407221721b33,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,A,train
db5532b456e3852a,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
ad85e897e7571b31,ToMBench,Prediction of Actions,Intention,Intention: Prediction of actions,D,train
38349939ef498117,ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,A,train
da4032e7dc9a9151,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,C,train
828eeff3dccd02c2,ToMBench,Strange Story Task,Intention,Intention: Intentions explanations,A,train
012cf105b9902f27,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,B,train
959b123d168c0006,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,D,train
5a4503a827b7b503,ToMBench,Knowledge-Pretend Play Links,Knowledge,Knowledge: Knowledge-pretend play links,A,train
444ae01c8a49e41b,ToMBench,Hidden Emotions,Emotion,Emotion: Hidden emotions,C,train
c2f21e085f89d23b,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,D,train
56bb41fe3c0eb239,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Typical emotional reactions,C,train
4b2f72925b7a65ca,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,C,train
c6959da1c5da8e70,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,B,train
f4e98365b56c5a17,ToMBench,Hinting Task Test,Intention,Intention: Intentions explanations,A,train
fbc3a828dbd76272,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,C,train
e8e5b2629a87eeda,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
0df064a66570105d,ToMBench,Hinting Task Test,Intention,Intention: Intentions explanations,A,train
930f1474743f8b14,ToMBench,Strange Story Task,Desire,Desire: Desire-action contradiction,D,train
b37a8a3015005a36,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,C,train
f4c1ebc9517d652c,ToMBench,Emotion Regulation,Emotion,Emotion: Emotion regulation,C,train
33f771cc01930a52,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Atypical emotional reactions,D,train
015af946d0f8057d,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,D,train
41a99fe9f5c2fd2c,ToMBench,Moral Emotions,Emotion,Emotion: Moral emotions,D,train
a6c322ebfecdb7b9,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: White lies,B,train
e9a288edc8271554,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Atypical emotional reactions,B,train
710ce5aba940b195,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,D,train
126f97d4bce11ff0,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
cc108be3cef01ff4,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Atypical emotional reactions,A,train
2075866def9724a8,ToMBench,Persuasion Story Task,Desire,Desire: Desires influence on emotions (beliefs),C,train
bc818ccf2cb7999b,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: Egocentric lies,B,train
8cf9e755432bf48d,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,C,train
4bfbd042aec0d7a6,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,A,train
69c6d9d7876f59c7,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,C,train
b353e39e16a9ae9d,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,D,train
1914443368d8b3ef,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,A,train
7591b4ca9627ee1e,ToMBench,Multiple Desires,Desire,Desire: Multiple desires,C,train
d96df80322f15432,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,B,train
26f6f2b7acf536c7,ToMBench,Strange Story Task,Belief,Belief: Beliefs based action/emotions,C,train
c133dd84cad0ec6f,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
4803acb168477f69,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,D,train
25103642bd18e366,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,A,train
a28bde729cd30728,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,D,train
2f725a6e55b84c30,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,C,train
6b76de104e8d7f88,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Typical emotional reactions,D,train
69d3765a4bb2c003,ToMBench,Strange Story Task,Non-Literal Communication,Non-Literal Communication: Involuntary lies,B,train
ac3143da61adfe23,ToMBench,Strange Story Task,Intention,Intention: Intentions explanations,B,train
0d2d061264898738,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,C,train
51694fe306f12997,ToMBench,Unexpected Outcome Test,Belief,Belief: Sequence false beliefs,C,train
83389bedfe20bf49,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,C,train
7f40c1a1c8022980,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,A,train
171b487520c9ef78,ToMBench,Strange Story Task,Non-Literal Communication,Non-Literal Communication: Involuntary lies,B,train
4d2e4178a037945b,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,B,train
056a4274709cd56a,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,D,train
061c47546df99488,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Typical emotional reactions,A,train
64af93609be953f5,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Typical emotional reactions,B,train
a5ca3300c4e37156,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,A,train
8390ff5b54a2c219,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,B,train
0fef70f02dc495d8,ToMBench,Strange Story Task,Belief,Belief: Identity false beliefs,B,train
c48cbfaae93f9285,ToMBench,Unexpected Outcome Test,Belief,Belief: Sequence false beliefs,A,train
45cad74fdf12ab6e,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
43d22919aac7f604,ToMBench,Knowledge-Attention Links,Knowledge,Knowledge: Knowledge-attention links,B,train
1c0d90902f4ebeaa,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,A,train
52215d5af197979e,ToMBench,Strange Story Task,Emotion,Emotion: Mixed emotions,A,train
e4608ad89852e393,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,D,train
0e6ccafec5e3948a,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
903998871f5ed426,ToMBench,Hinting Task Test,Intention,Intention: Intentions explanations,A,train
937d6d32b38862ee,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,B,train
9043415d860c1fff,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,C,train
0bd7e2df50a1ff73,ToMBench,Completion of Failed Actions,Intention,Intention: Completion of failed actions,A,train
6dac8bc5a73be5c1,ToMBench,Persuasion Story Task,Desire,Desire: Desires influence on actions,B,train
04100f2722bceb1a,ToMBench,Discrepant Desires,Desire,Desire: Discrepant desires,C,train
370f8296568255f5,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Atypical emotional reactions,B,train
1db04a5bac070b91,ToMBench,Discrepant Desires,Desire,Desire: Discrepant desires,A,train
b8480d98cbe78609,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,C,train
a111629bcc27a498,ToMBench,Strange Story Task,Emotion,Emotion: Mixed emotions,A,train
f22e6103f054b326,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,C,train
fcf43bdd24ade15f,ToMBench,Discrepant Intentions,Intention,Intention: Discrepant intentions,B,train
e8bbe09e11e92666,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
843de6c0777017e9,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Atypical emotional reactions,A,train
fdbbebf658c7adcc,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: Humor,B,train
448ad66a804dff6d,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,B,train
7cf2fbfce6b30700,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,D,train
bc211339319bd84b,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,D,train
501bae9cac63d8c6,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
6fd3b0129693acb4,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,C,train
f55fd8f15afb1354,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,D,train
1687b195b14dd3e2,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
348215ca3857232d,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,D,train
c34189d786f6a1fb,ToMBench,Hidden Emotions,Emotion,Emotion: Hidden emotions,A,train
f6dbe3416b16654f,ToMBench,Emotion Regulation,Emotion,Emotion: Emotion regulation,B,train
